***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  MODELO DESSEM     - VERSAO 19.0.14.1.3 - Marco de 2021 (CPLEX) (ACADEMICA)        *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA CEMEAI                                                                                                                                                


____________________________________________________________________

  te  caso exemplo - sistema reduzido                                            - Data do Caso: 06/01/2017                                                       
____________________________________________________________________


  
Relatorio das geracoes para cada recursao.
  
------;------;------;-------;--------;-----;--------------;-------------;
      ;      ;      ;       ;  TIPO  ;     ;              ;             ;
 IPER ; ITER ; IDES ; VOLTA ; USINA  ; NUM ;     Nome     ;   Geracao   ;
------;------;------;-------;--------;-----;--------------;-------------;
   16 ;    1 ;    S ;     0 ;    T   ;   4 ; ST.CRUZ 34   ;     220.000 ;
   17 ;    1 ;    S ;     0 ;    H   ;   6 ; FURNAS       ;      71.864 ;
   17 ;    1 ;    S ;     0 ;    H   ;   7 ; M. DE MORAES ;     293.528 ;
   17 ;    1 ;    S ;     0 ;    H   ;   8 ; ESTREITO     ;     646.807 ;
   17 ;    1 ;    S ;     0 ;    H   ;  10 ; IGARAPAVA    ;     178.028 ;
   17 ;    1 ;    S ;     0 ;    H   ;  14 ; CACONDE      ;       0.000 ;
   17 ;    1 ;    S ;     0 ;    H   ;  15 ; E. DA CUNHA  ;      41.300 ;
   17 ;    1 ;    S ;     0 ;    H   ;  16 ; A.S.OLIVEIRA ;      12.431 ;
   17 ;    1 ;    S ;     0 ;    H   ;  24 ; EMBORCACAO   ;     397.440 ;
   17 ;    1 ;    S ;     0 ;    H   ;  25 ; NOVA PONTE   ;     510.000 ;
   17 ;    1 ;    S ;     0 ;    H   ;  26 ; MIRANDA      ;     408.000 ;
   17 ;    1 ;    S ;     0 ;    H   ;  30 ; CORUMBA I    ;      64.244 ;
   17 ;    1 ;    S ;     0 ;    H   ;  31 ; ITUMBIARA    ;     994.408 ;
   17 ;    1 ;    S ;     0 ;    H   ;  32 ; CACH.DOURADA ;     445.814 ;
   17 ;    1 ;    S ;     0 ;    H   ;  33 ; SAO SIMAO    ;     711.951 ;
   17 ;    1 ;    S ;     0 ;    T   ;   1 ; ANGRA 1      ;       0.000 ;
   17 ;    1 ;    S ;     0 ;    T   ;   2 ; IGARAPE      ;       0.000 ;
   17 ;    1 ;    S ;     0 ;    T   ;   3 ; ST.CRUZ 12   ;      84.000 ;
   17 ;    1 ;    S ;     0 ;    T   ;  50 ; PIRAT.12 G   ;     200.000 ;
   17 ;    1 ;    S ;     0 ;    T   ;   4 ; ST.CRUZ 34   ;     220.000 ;
   18 ;    1 ;    S ;     0 ;    H   ;   6 ; FURNAS       ;      71.888 ;
   18 ;    1 ;    S ;     0 ;    H   ;   7 ; M. DE MORAES ;     293.528 ;
   18 ;    1 ;    S ;     0 ;    H   ;   8 ; ESTREITO     ;     646.807 ;
   18 ;    1 ;    S ;     0 ;    H   ;  10 ; IGARAPAVA    ;     178.028 ;
   18 ;    1 ;    S ;     0 ;    H   ;  14 ; CACONDE      ;       0.000 ;
   18 ;    1 ;    S ;     0 ;    H   ;  15 ; E. DA CUNHA  ;      41.300 ;
   18 ;    1 ;    S ;     0 ;    H   ;  16 ; A.S.OLIVEIRA ;      12.431 ;
   18 ;    1 ;    S ;     0 ;    H   ;  24 ; EMBORCACAO   ;     492.792 ;
   18 ;    1 ;    S ;     0 ;    H   ;  25 ; NOVA PONTE   ;     510.000 ;
   18 ;    1 ;    S ;     0 ;    H   ;  26 ; MIRANDA      ;     270.571 ;
   18 ;    1 ;    S ;     0 ;    H   ;  30 ; CORUMBA I    ;      64.460 ;
   18 ;    1 ;    S ;     0 ;    H   ;  31 ; ITUMBIARA    ;    1018.711 ;
   18 ;    1 ;    S ;     0 ;    H   ;  32 ; CACH.DOURADA ;     455.463 ;
   18 ;    1 ;    S ;     0 ;    H   ;  33 ; SAO SIMAO    ;     719.769 ;
   18 ;    1 ;    S ;     0 ;    T   ;   1 ; ANGRA 1      ;       0.000 ;
   18 ;    1 ;    S ;     0 ;    T   ;   2 ; IGARAPE      ;       0.000 ;
   18 ;    1 ;    S ;     0 ;    T   ;   3 ; ST.CRUZ 12   ;      84.000 ;
   18 ;    1 ;    S ;     0 ;    T   ;  50 ; PIRAT.12 G   ;     200.000 ;
   18 ;    1 ;    S ;     0 ;    T   ;   4 ; ST.CRUZ 34   ;     220.000 ;
   19 ;    1 ;    S ;     0 ;    H   ;   6 ; FURNAS       ;     130.647 ;
   19 ;    1 ;    S ;     0 ;    H   ;   7 ; M. DE MORAES ;     303.323 ;
   19 ;    1 ;    S ;     0 ;    H   ;   8 ; ESTREITO     ;     667.799 ;
   19 ;    1 ;    S ;     0 ;    H   ;  10 ; IGARAPAVA    ;     183.376 ;
   19 ;    1 ;    S ;     0 ;    H   ;  14 ; CACONDE      ;      73.966 ;
   19 ;    1 ;    S ;     0 ;    H   ;  15 ; E. DA CUNHA  ;     103.780 ;
   19 ;    1 ;    S ;     0 ;    H   ;  16 ; A.S.OLIVEIRA ;      32.000 ;
   19 ;    1 ;    S ;     0 ;    H   ;  24 ; EMBORCACAO   ;     397.590 ;
   19 ;    1 ;    S ;     0 ;    H   ;  25 ; NOVA PONTE   ;     510.000 ;
   19 ;    1 ;    S ;     0 ;    H   ;  26 ; MIRANDA      ;     362.190 ;
   19 ;    1 ;    S ;     0 ;    H   ;  30 ; CORUMBA I    ;      64.675 ;
   19 ;    1 ;    S ;     0 ;    H   ;  31 ; ITUMBIARA    ;    1032.958 ;
   19 ;    1 ;    S ;     0 ;    H   ;  32 ; CACH.DOURADA ;     461.120 ;
   19 ;    1 ;    S ;     0 ;    H   ;  33 ; SAO SIMAO    ;     855.000 ;
   19 ;    1 ;    S ;     0 ;    T   ;   1 ; ANGRA 1      ;       0.000 ;
   19 ;    1 ;    S ;     0 ;    T   ;   2 ; IGARAPE      ;       0.000 ;
   19 ;    1 ;    S ;     0 ;    T   ;   3 ; ST.CRUZ 12   ;      84.000 ;
   19 ;    1 ;    S ;     0 ;    T   ;  50 ; PIRAT.12 G   ;     200.000 ;
   19 ;    1 ;    S ;     0 ;    T   ;   4 ; ST.CRUZ 34   ;     220.000 ;
   20 ;    1 ;    S ;     0 ;    H   ;   6 ; FURNAS       ;     447.705 ;
   20 ;    1 ;    S ;     0 ;    H   ;   7 ; M. DE MORAES ;     303.244 ;
   20 ;    1 ;    S ;     0 ;    H   ;   8 ; ESTREITO     ;     667.631 ;
   20 ;    1 ;    S ;     0 ;    H   ;  10 ; IGARAPAVA    ;     183.333 ;
   20 ;    1 ;    S ;     0 ;    H   ;  14 ; CACONDE      ;      73.966 ;
   20 ;    1 ;    S ;     0 ;    H   ;  15 ; E. DA CUNHA  ;     103.780 ;
   20 ;    1 ;    S ;     0 ;    H   ;  16 ; A.S.OLIVEIRA ;      32.000 ;
   20 ;    1 ;    S ;     0 ;    H   ;  24 ; EMBORCACAO   ;    1040.095 ;
   20 ;    1 ;    S ;     0 ;    H   ;  25 ; NOVA PONTE   ;     510.000 ;
   20 ;    1 ;    S ;     0 ;    H   ;  26 ; MIRANDA      ;     408.000 ;
   20 ;    1 ;    S ;     0 ;    H   ;  30 ; CORUMBA I    ;      64.891 ;
   20 ;    1 ;    S ;     0 ;    H   ;  31 ; ITUMBIARA    ;     646.439 ;
   20 ;    1 ;    S ;     0 ;    H   ;  32 ; CACH.DOURADA ;     313.985 ;
   20 ;    1 ;    S ;     0 ;    H   ;  33 ; SAO SIMAO    ;     855.000 ;
   20 ;    1 ;    S ;     0 ;    T   ;   1 ; ANGRA 1      ;       0.000 ;
   20 ;    1 ;    S ;     0 ;    T   ;   2 ; IGARAPE      ;       0.000 ;
   20 ;    1 ;    S ;     0 ;    T   ;   3 ; ST.CRUZ 12   ;      84.000 ;
   20 ;    1 ;    S ;     0 ;    T   ;  50 ; PIRAT.12 G   ;     200.000 ;
   20 ;    1 ;    S ;     0 ;    T   ;   4 ; ST.CRUZ 34   ;     220.000 ;
   21 ;    1 ;    S ;     0 ;    H   ;   6 ; FURNAS       ;   87104.814 ;
   21 ;    1 ;    S ;     0 ;    H   ;   7 ; M. DE MORAES ;     303.223 ;
   21 ;    1 ;    S ;     0 ;    H   ;   8 ; ESTREITO     ;     667.585 ;
   21 ;    1 ;    S ;     0 ;    H   ;  10 ; IGARAPAVA    ;     183.321 ;
   21 ;    1 ;    S ;     0 ;    H   ;  14 ; CACONDE      ;      73.966 ;
   21 ;    1 ;    S ;     0 ;    H   ;  15 ; E. DA CUNHA  ;     103.780 ;
   21 ;    1 ;    S ;     0 ;    H   ;  16 ; A.S.OLIVEIRA ;      32.000 ;
   21 ;    1 ;    S ;     0 ;    H   ;  24 ; EMBORCACAO   ;     712.033 ;
   21 ;    1 ;    S ;     0 ;    H   ;  25 ; NOVA PONTE   ;     510.000 ;
   21 ;    1 ;    S ;     0 ;    H   ;  26 ; MIRANDA      ;     408.000 ;
   21 ;    1 ;    S ;     0 ;    H   ;  30 ; CORUMBA I    ;  ********** ;
   21 ;    1 ;    S ;     0 ;    H   ;  31 ; ITUMBIARA    ;  ********** ;
   21 ;    1 ;    S ;     0 ;    H   ;  32 ; CACH.DOURADA ;  757077.224 ;
   21 ;    1 ;    S ;     0 ;    H   ;  33 ; SAO SIMAO    ;    6902.581 ;
   21 ;    1 ;    S ;     0 ;    T   ;   1 ; ANGRA 1      ;     500.000 ;
   21 ;    1 ;    S ;     0 ;    T   ;   2 ; IGARAPE      ;     131.000 ;
   21 ;    1 ;    S ;     0 ;    T   ;   3 ; ST.CRUZ 12   ;      84.000 ;
   21 ;    1 ;    S ;     0 ;    T   ;  50 ; PIRAT.12 G   ;     200.000 ;
   21 ;    1 ;    S ;     0 ;    T   ;   4 ; ST.CRUZ 34   ;     220.000 ;
   22 ;    1 ;    S ;     0 ;    H   ;   6 ; FURNAS       ;     735.653 ;
   22 ;    1 ;    S ;     0 ;    H   ;   7 ; M. DE MORAES ;     303.244 ;
   22 ;    1 ;    S ;     0 ;    H   ;   8 ; ESTREITO     ;     667.631 ;
   22 ;    1 ;    S ;     0 ;    H   ;  10 ; IGARAPAVA    ;     183.333 ;
   22 ;    1 ;    S ;     0 ;    H   ;  14 ; CACONDE      ;      80.400 ;
   22 ;    1 ;    S ;     0 ;    H   ;  15 ; E. DA CUNHA  ;     103.236 ;
   22 ;    1 ;    S ;     0 ;    H   ;  16 ; A.S.OLIVEIRA ;      32.000 ;
   22 ;    1 ;    S ;     0 ;    H   ;  24 ; EMBORCACAO   ;    -352.806 ;
   22 ;    1 ;    S ;     0 ;    H   ;  25 ; NOVA PONTE   ;     510.000 ;
   22 ;    1 ;    S ;     0 ;    H   ;  26 ; MIRANDA      ;     408.000 ;
   22 ;    1 ;    S ;     0 ;    H   ;  30 ; CORUMBA I    ;    1465.883 ;
   22 ;    1 ;    S ;     0 ;    H   ;  31 ; ITUMBIARA    ;     582.764 ;
   22 ;    1 ;    S ;     0 ;    H   ;  32 ; CACH.DOURADA ;     512.657 ;
   22 ;    1 ;    S ;     0 ;    H   ;  33 ; SAO SIMAO    ;    1097.329 ;
   22 ;    1 ;    S ;     0 ;    T   ;   1 ; ANGRA 1      ;     500.000 ;
   22 ;    1 ;    S ;     0 ;    T   ;   2 ; IGARAPE      ;     131.000 ;
   22 ;    1 ;    S ;     0 ;    T   ;   3 ; ST.CRUZ 12   ;      84.000 ;
   22 ;    1 ;    S ;     0 ;    T   ;  50 ; PIRAT.12 G   ;     200.000 ;
   22 ;    1 ;    S ;     0 ;    T   ;   4 ; ST.CRUZ 34   ;     220.000 ;
   23 ;    1 ;    S ;     0 ;    H   ;   6 ; FURNAS       ;     220.677 ;
   23 ;    1 ;    S ;     0 ;    H   ;   7 ; M. DE MORAES ;     303.226 ;
   23 ;    1 ;    S ;     0 ;    H   ;   8 ; ESTREITO     ;     667.593 ;
   23 ;    1 ;    S ;     0 ;    H   ;  10 ; IGARAPAVA    ;     183.323 ;
   23 ;    1 ;    S ;     0 ;    H   ;  14 ; CACONDE      ;      73.966 ;
   23 ;    1 ;    S ;     0 ;    H   ;  15 ; E. DA CUNHA  ;     103.780 ;
   23 ;    1 ;    S ;     0 ;    H   ;  16 ; A.S.OLIVEIRA ;      32.000 ;
   23 ;    1 ;    S ;     0 ;    H   ;  24 ; EMBORCACAO   ;     -35.371 ;
   23 ;    1 ;    S ;     0 ;    H   ;  25 ; NOVA PONTE   ;     510.000 ;
   23 ;    1 ;    S ;     0 ;    H   ;  26 ; MIRANDA      ;     408.000 ;
   23 ;    1 ;    S ;     0 ;    H   ;  30 ; CORUMBA I    ;    1465.930 ;
   23 ;    1 ;    S ;     0 ;    H   ;  31 ; ITUMBIARA    ;     394.484 ;
   23 ;    1 ;    S ;     0 ;    H   ;  32 ; CACH.DOURADA ;     438.565 ;
   23 ;    1 ;    S ;     0 ;    H   ;  33 ; SAO SIMAO    ;     855.000 ;
   23 ;    1 ;    S ;     0 ;    T   ;   1 ; ANGRA 1      ;     500.000 ;
   23 ;    1 ;    S ;     0 ;    T   ;   2 ; IGARAPE      ;     131.000 ;
   23 ;    1 ;    S ;     0 ;    T   ;   3 ; ST.CRUZ 12   ;      84.000 ;
   23 ;    1 ;    S ;     0 ;    T   ;  50 ; PIRAT.12 G   ;     200.000 ;
   23 ;    1 ;    S ;     0 ;    T   ;   4 ; ST.CRUZ 34   ;     220.000 ;
   24 ;    1 ;    S ;     0 ;    H   ;   6 ; FURNAS       ;      69.438 ;
   24 ;    1 ;    S ;     0 ;    H   ;   7 ; M. DE MORAES ;     293.528 ;
   24 ;    1 ;    S ;     0 ;    H   ;   8 ; ESTREITO     ;     646.807 ;
   24 ;    1 ;    S ;     0 ;    H   ;  10 ; IGARAPAVA    ;     178.028 ;
   24 ;    1 ;    S ;     0 ;    H   ;  14 ; CACONDE      ;       0.000 ;
   24 ;    1 ;    S ;     0 ;    H   ;  15 ; E. DA CUNHA  ;      41.300 ;
   24 ;    1 ;    S ;     0 ;    H   ;  16 ; A.S.OLIVEIRA ;      12.431 ;
   24 ;    1 ;    S ;     0 ;    H   ;  24 ; EMBORCACAO   ;     295.244 ;
   24 ;    1 ;    S ;     0 ;    H   ;  25 ; NOVA PONTE   ;     510.000 ;
   24 ;    1 ;    S ;     0 ;    H   ;  26 ; MIRANDA      ;     178.951 ;
   24 ;    1 ;    S ;     0 ;    H   ;  30 ; CORUMBA I    ;    1465.976 ;
   24 ;    1 ;    S ;     0 ;    H   ;  31 ; ITUMBIARA    ;     138.580 ;
   24 ;    1 ;    S ;     0 ;    H   ;  32 ; CACH.DOURADA ;     332.732 ;
   24 ;    1 ;    S ;     0 ;    H   ;  33 ; SAO SIMAO    ;     655.324 ;
   24 ;    1 ;    S ;     0 ;    T   ;   1 ; ANGRA 1      ;     500.000 ;
   24 ;    1 ;    S ;     0 ;    T   ;   2 ; IGARAPE      ;      50.000 ;
   24 ;    1 ;    S ;     0 ;    T   ;   3 ; ST.CRUZ 12   ;      84.000 ;
   24 ;    1 ;    S ;     0 ;    T   ;  50 ; PIRAT.12 G   ;     200.000 ;
   24 ;    1 ;    S ;     0 ;    T   ;   4 ; ST.CRUZ 34   ;     220.000 ;
