***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  MODELO DESSEM     - VERSAO 19.0.14.1.3 - Marco de 2021 (CPLEX) (ACADEMICA)        *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA CEMEAI                                                                                                                                                


____________________________________________________________________

  te  caso exemplo - sistema reduzido                                            - Data do Caso: 06/01/2017                                                       
____________________________________________________________________



Dados Relativos as Usinas Hidraulicas:

----;--------;----;--------------;----;-----;-------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;------------;------------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;------------;------------;-----;-----------;-----------;
    ;        ;    ;              ;    ;     ;       ;   Vagua   ;       Vol.Final ;     ;         Qincr        ;;         Qmont        ;;         Qmontv       ;;         Qdesv        ;;         QEvap        ;;      VazUsoAltern      ;;         Qtur         ;;        QturMin       ;;        QturMax       ;;        Engolimento   ;;         Vert         ;;  Geracao  ;    Gmax    ; Capacidade ;     ;  Perdhid  ;  Hqueda   ;
IPER;   Pat  ;USIH;     Nome     ;SIST;CONJ ; Unid  ;   $/MWh   ;    Hm3    ;   %       ;   m3/s    ;    Hm3    ;   m3/s    ;    Hm3    ;    m3/s   ;     Hm3   ;     m3/s  ;      Hm3  ;    m3/s   ;     Hm3   ;  m3/s      ;    Hm3     ;     m3/s  ;      Hm3  ;    m3/s   ;     Hm3   ;   m3/s    ;    Hm3    ;   m3/s    ;    Hm3    ;    m3/s   ;     Hm3/s ;     MW    ;     MW     ;     MW     ; L/D ;     MW    ;     m     ;
----;--------;----;--------------;----;-----;-------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;------------;------------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;------------;------------;-----;-----------;-----------;
  1 ; LEVE   ; 16 ; A.S.OLIVEIRA ; S1 ;  99 ;   99  ;    221.09 ;     -     ;     -     ;      2.00 ;      0.01 ;     55.00 ;      0.20 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;     -     ;     -     ;      0.00  ;      0.00  ;     57.00 ;      0.21 ;      0.00 ;      0.00 ;    185.04 ;      0.67 ;    185.04 ;      0.67 ;      0.00 ;      0.00 ;     12.43 ;      32.00 ;      32.00 ;  -  ;      0.00 ;     26.44 ;
  1 ; LEVE   ; 24 ; EMBORCACAO   ; S2 ;   1 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1048.00 ;      3.77 ;           ;           ;           ;           ;    100.45 ;     -      ;     298.00 ;  L  ;      0.00 ;           ;
  1 ; LEVE   ; 24 ; EMBORCACAO   ; S2 ;   1 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1048.00 ;      3.77 ;           ;           ;           ;           ;      0.00 ;     -      ;     298.00 ;  L  ;      0.00 ;           ;
  1 ; LEVE   ; 24 ; EMBORCACAO   ; S2 ;   1 ;    3  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1048.00 ;      3.77 ;           ;           ;           ;           ;      0.00 ;     -      ;     298.00 ;  L  ;      0.00 ;           ;
  1 ; LEVE   ; 24 ; EMBORCACAO   ; S2 ;   1 ;    4  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1048.00 ;      3.77 ;           ;           ;           ;           ;      0.00 ;     -      ;     298.00 ;  L  ;      0.00 ;           ;
  1 ; LEVE   ; 24 ; EMBORCACAO   ; S2 ;  99 ;   99  ;    223.27 ;   6987.04 ;     53.52 ;    671.00 ;      2.42 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;     -     ;     -     ;      0.00  ;      0.00  ;     92.51 ;      0.33 ;      0.00 ;      0.00 ;   1022.89 ;      3.68 ;   1022.89 ;      3.68 ;      0.00 ;      0.00 ;    100.45 ;    1192.00 ;    1192.00 ;  -  ;      0.00 ;    124.05 ;
  1 ; LEVE   ; 25 ; NOVA PONTE   ; S2 ;   1 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;    576.00 ;      2.07 ;           ;           ;           ;           ;    170.00 ;     -      ;     170.00 ;  L  ;      0.00 ;           ;
  1 ; LEVE   ; 25 ; NOVA PONTE   ; S2 ;   1 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;    576.00 ;      2.07 ;           ;           ;           ;           ;    170.00 ;     -      ;     170.00 ;  L  ;      0.00 ;           ;
  1 ; LEVE   ; 25 ; NOVA PONTE   ; S2 ;   1 ;    3  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;    576.00 ;      2.07 ;           ;           ;           ;           ;     46.76 ;     -      ;     170.00 ;  L  ;      0.00 ;           ;
  1 ; LEVE   ; 25 ; NOVA PONTE   ; S2 ;  99 ;   99  ;    221.73 ;   7619.34 ;     73.40 ;    493.00 ;      1.77 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;     -     ;     -     ;      0.00  ;      0.00  ;    377.14 ;      1.36 ;      0.00 ;      0.00 ;    619.94 ;      2.23 ;    619.94 ;      2.23 ;      0.00 ;      0.00 ;    386.76 ;     510.00 ;     510.00 ;  -  ;      0.00 ;    110.55 ;
  1 ; LEVE   ; 26 ; MIRANDA      ; S2 ;   1 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;    675.00 ;      2.43 ;           ;           ;           ;           ;    136.00 ;     -      ;     136.00 ;  L  ;      0.00 ;           ;
  1 ; LEVE   ; 26 ; MIRANDA      ; S2 ;   1 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;    675.00 ;      2.43 ;           ;           ;           ;           ;    136.00 ;     -      ;     136.00 ;  L  ;      0.00 ;           ;
  1 ; LEVE   ; 26 ; MIRANDA      ; S2 ;   1 ;    3  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;    675.00 ;      2.43 ;           ;           ;           ;           ;     14.54 ;     -      ;     136.00 ;  L  ;      0.00 ;           ;
  1 ; LEVE   ; 26 ; MIRANDA      ; S2 ;  99 ;   99  ;    221.71 ;    146.00 ;    100.00 ;     78.00 ;      0.28 ;    377.14 ;      1.36 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;     -     ;     -     ;      0.00  ;      0.00  ;    455.14 ;      1.64 ;      0.00 ;      0.00 ;    685.90 ;      2.47 ;    685.90 ;      2.47 ;      0.00 ;      0.00 ;    286.54 ;     408.00 ;     408.00 ;  -  ;      0.00 ;     68.36 ;
  1 ; LEVE   ; 30 ; CORUMBA I    ; S2 ;   1 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;    570.00 ;      2.05 ;           ;           ;           ;           ;     60.80 ;     -      ;     125.00 ;  L  ;      0.00 ;           ;
  1 ; LEVE   ; 30 ; CORUMBA I    ; S2 ;   1 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;    570.00 ;      2.05 ;           ;           ;           ;           ;      0.00 ;     -      ;     125.00 ;  L  ;      0.00 ;           ;
  1 ; LEVE   ; 30 ; CORUMBA I    ; S2 ;   1 ;    3  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;    570.00 ;      2.05 ;           ;           ;           ;           ;      0.00 ;     -      ;     125.00 ;  L  ;      0.00 ;           ;
  1 ; LEVE   ; 30 ; CORUMBA I    ; S2 ;  99 ;   99  ;    226.44 ;    649.98 ;     63.11 ;    661.00 ;      2.38 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;     -     ;     -     ;      0.00  ;      0.00  ;     74.00 ;      0.27 ;      0.00 ;      0.00 ;    556.16 ;      2.00 ;    556.16 ;      2.00 ;      0.00 ;      0.00 ;     60.80 ;     375.00 ;     375.00 ;  -  ;      0.00 ;     74.76 ;
  1 ; LEVE   ; 31 ; ITUMBIARA    ; S2 ;   1 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2940.00 ;     10.58 ;           ;           ;           ;           ;    347.00 ;     -      ;     347.00 ;  L  ;      0.00 ;           ;
  1 ; LEVE   ; 31 ; ITUMBIARA    ; S2 ;   1 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2940.00 ;     10.58 ;           ;           ;           ;           ;    337.49 ;     -      ;     347.00 ;  L  ;      0.00 ;           ;
  1 ; LEVE   ; 31 ; ITUMBIARA    ; S2 ;   1 ;    3  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2940.00 ;     10.58 ;           ;           ;           ;           ;      0.00 ;     -      ;     347.00 ;  L  ;      0.00 ;           ;
  1 ; LEVE   ; 31 ; ITUMBIARA    ; S2 ;   1 ;    4  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2940.00 ;     10.58 ;           ;           ;           ;           ;      0.00 ;     -      ;     347.00 ;  L  ;      0.00 ;           ;
  1 ; LEVE   ; 31 ; ITUMBIARA    ; S2 ;   1 ;    5  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2940.00 ;     10.58 ;           ;           ;           ;           ;      0.00 ;     -      ;     347.00 ;  L  ;      0.00 ;           ;
  1 ; LEVE   ; 31 ; ITUMBIARA    ; S2 ;   1 ;    6  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2940.00 ;     10.58 ;           ;           ;           ;           ;      0.00 ;     -      ;     347.00 ;  L  ;      0.00 ;           ;
  1 ; LEVE   ; 31 ; ITUMBIARA    ; S2 ;  99 ;   99  ;    221.33 ;   6737.79 ;     54.10 ;    444.00 ;      1.60 ;    621.64 ;      2.24 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;     -     ;     -     ;      0.00  ;      0.00  ;   1015.67 ;      3.66 ;      0.00 ;      0.00 ;   2860.82 ;     10.30 ;   2860.82 ;     10.30 ;      0.00 ;      0.00 ;    684.49 ;    2082.00 ;    2082.00 ;  -  ;      0.00 ;     75.94 ;
  1 ; LEVE   ; 32 ; CACH.DOURADA ; S2 ;   1 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2513.00 ;      9.05 ;           ;           ;           ;           ;     17.00 ;     -      ;      17.00 ;  L  ;      0.00 ;           ;
  1 ; LEVE   ; 32 ; CACH.DOURADA ; S2 ;   1 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2513.00 ;      9.05 ;           ;           ;           ;           ;     17.00 ;     -      ;      17.00 ;  L  ;      0.00 ;           ;
  1 ; LEVE   ; 32 ; CACH.DOURADA ; S2 ;   2 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2513.00 ;      9.05 ;           ;           ;           ;           ;     54.00 ;     -      ;      54.00 ;  L  ;      0.00 ;           ;
  1 ; LEVE   ; 32 ; CACH.DOURADA ; S2 ;   2 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2513.00 ;      9.05 ;           ;           ;           ;           ;     54.00 ;     -      ;      54.00 ;  L  ;      0.00 ;           ;
  1 ; LEVE   ; 32 ; CACH.DOURADA ; S2 ;   2 ;    3  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2513.00 ;      9.05 ;           ;           ;           ;           ;     54.00 ;     -      ;      54.00 ;  L  ;      0.00 ;           ;
  1 ; LEVE   ; 32 ; CACH.DOURADA ; S2 ;   3 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2513.00 ;      9.05 ;           ;           ;           ;           ;     84.00 ;     -      ;      84.00 ;  L  ;      0.00 ;           ;
  1 ; LEVE   ; 32 ; CACH.DOURADA ; S2 ;   3 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2513.00 ;      9.05 ;           ;           ;           ;           ;     42.77 ;     -      ;      84.00 ;  L  ;      0.00 ;           ;
  1 ; LEVE   ; 32 ; CACH.DOURADA ; S2 ;   3 ;    3  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2513.00 ;      9.05 ;           ;           ;           ;           ;      0.00 ;     -      ;      84.00 ;  L  ;      0.00 ;           ;
  1 ; LEVE   ; 32 ; CACH.DOURADA ; S2 ;   4 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2513.00 ;      9.05 ;           ;           ;           ;           ;      0.00 ;     -      ;     105.00 ;  L  ;      0.00 ;           ;
  1 ; LEVE   ; 32 ; CACH.DOURADA ; S2 ;   4 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2513.00 ;      9.05 ;           ;           ;           ;           ;      0.00 ;     -      ;     105.00 ;  L  ;      0.00 ;           ;
  1 ; LEVE   ; 32 ; CACH.DOURADA ; S2 ;  99 ;   99  ;    221.49 ;     -     ;     -     ;    112.00 ;      0.40 ;   1015.67 ;      3.66 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;     -     ;     -     ;      0.00  ;      0.00  ;   1127.67 ;      4.06 ;      0.00 ;      0.00 ;   2558.20 ;      9.21 ;   2558.20 ;      9.21 ;      0.00 ;      0.00 ;    322.77 ;     658.00 ;     658.00 ;  -  ;      0.00 ;     32.80 ;
  1 ; LEVE   ; 33 ; SAO SIMAO    ; S2 ;   1 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2670.00 ;      9.61 ;           ;           ;           ;           ;      0.00 ;     -      ;     285.00 ;  L  ;      0.00 ;           ;
  1 ; LEVE   ; 33 ; SAO SIMAO    ; S2 ;   1 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2670.00 ;      9.61 ;           ;           ;           ;           ;      0.00 ;     -      ;     285.00 ;  L  ;      0.00 ;           ;
  1 ; LEVE   ; 33 ; SAO SIMAO    ; S2 ;   1 ;    3  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2670.00 ;      9.61 ;           ;           ;           ;           ;      0.00 ;     -      ;     285.00 ;  L  ;      0.00 ;           ;
  1 ; LEVE   ; 33 ; SAO SIMAO    ; S2 ;   1 ;    4  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2670.00 ;      9.61 ;           ;           ;           ;           ;    285.00 ;     -      ;     285.00 ;  L  ;      0.00 ;           ;
  1 ; LEVE   ; 33 ; SAO SIMAO    ; S2 ;   1 ;    5  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2670.00 ;      9.61 ;           ;           ;           ;           ;     22.22 ;     -      ;     285.00 ;  L  ;      0.00 ;           ;
  1 ; LEVE   ; 33 ; SAO SIMAO    ; S2 ;   1 ;    6  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2670.00 ;      9.61 ;           ;           ;           ;           ;      0.00 ;     -      ;     285.00 ;  L  ;      0.00 ;           ;
  1 ; LEVE   ; 33 ; SAO SIMAO    ; S2 ;  99 ;   99  ;    228.19 ;   4698.96 ;     84.82 ;   1150.00 ;      4.14 ;   1127.67 ;      4.06 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;     -     ;     -     ;      0.00  ;      0.00  ;    450.00 ;      1.62 ;      0.00 ;      0.00 ;   2754.55 ;      9.92 ;   2754.55 ;      9.92 ;      0.00 ;      0.00 ;    307.22 ;    1710.00 ;    1710.00 ;  -  ;      0.00 ;     75.48 ;
  2 ; LEVE   ;  6 ; FURNAS       ; S1 ;   1 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1692.00 ;      6.09 ;           ;           ;           ;           ;     71.51 ;     -      ;     164.00 ;  L  ;      0.00 ;           ;
  2 ; LEVE   ;  6 ; FURNAS       ; S1 ;   1 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1692.00 ;      6.09 ;           ;           ;           ;           ;      0.00 ;     -      ;     164.00 ;  L  ;      0.00 ;           ;
  2 ; LEVE   ;  6 ; FURNAS       ; S1 ;   1 ;    3  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1692.00 ;      6.09 ;           ;           ;           ;           ;      0.00 ;     -      ;     164.00 ;  L  ;      0.00 ;           ;
  2 ; LEVE   ;  6 ; FURNAS       ; S1 ;   1 ;    4  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1692.00 ;      6.09 ;           ;           ;           ;           ;      0.00 ;     -      ;     164.00 ;  L  ;      0.00 ;           ;
  2 ; LEVE   ;  6 ; FURNAS       ; S1 ;   1 ;    5  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1692.00 ;      6.09 ;           ;           ;           ;           ;      0.00 ;     -      ;     164.00 ;  L  ;      0.00 ;           ;
  2 ; LEVE   ;  6 ; FURNAS       ; S1 ;   1 ;    6  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1692.00 ;      6.09 ;           ;           ;           ;           ;      0.00 ;     -      ;     164.00 ;  L  ;      0.00 ;           ;
  2 ; LEVE   ;  6 ; FURNAS       ; S1 ;   2 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1692.00 ;      6.09 ;           ;           ;           ;           ;      0.00 ;     -      ;     164.00 ;  L  ;      0.00 ;           ;
  2 ; LEVE   ;  6 ; FURNAS       ; S1 ;   2 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1692.00 ;      6.09 ;           ;           ;           ;           ;      0.00 ;     -      ;     164.00 ;  L  ;      0.00 ;           ;
  2 ; LEVE   ;  6 ; FURNAS       ; S1 ;  99 ;   99  ;    248.21 ;   1747.51 ;     10.15 ;   1295.00 ;      4.66 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;     -     ;     -     ;      0.00  ;      0.00  ;    102.00 ;      0.37 ;      0.00 ;      0.00 ;   1599.04 ;      5.76 ;   1599.04 ;      5.76 ;      0.00 ;      0.00 ;     71.51 ;    1312.00 ;    1312.00 ;  -  ;      0.00 ;     80.32 ;
  2 ; LEVE   ;  7 ; M. DE MORAES ; S1 ;   1 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1328.00 ;      4.78 ;           ;           ;           ;           ;     38.00 ;     -      ;      38.00 ;  L  ;      0.00 ;           ;
  2 ; LEVE   ;  7 ; M. DE MORAES ; S1 ;   1 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1328.00 ;      4.78 ;           ;           ;           ;           ;     38.00 ;     -      ;      38.00 ;  L  ;      0.00 ;           ;
  2 ; LEVE   ;  7 ; M. DE MORAES ; S1 ;   2 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1328.00 ;      4.78 ;           ;           ;           ;           ;     45.00 ;     -      ;      45.00 ;  L  ;      0.00 ;           ;
  2 ; LEVE   ;  7 ; M. DE MORAES ; S1 ;   2 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1328.00 ;      4.78 ;           ;           ;           ;           ;     45.00 ;     -      ;      45.00 ;  L  ;      0.00 ;           ;
  2 ; LEVE   ;  7 ; M. DE MORAES ; S1 ;   3 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1328.00 ;      4.78 ;           ;           ;           ;           ;     51.00 ;     -      ;      51.00 ;  L  ;      0.00 ;           ;
  2 ; LEVE   ;  7 ; M. DE MORAES ; S1 ;   3 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1328.00 ;      4.78 ;           ;           ;           ;           ;     51.00 ;     -      ;      51.00 ;  L  ;      0.00 ;           ;
  2 ; LEVE   ;  7 ; M. DE MORAES ; S1 ;   3 ;    3  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1328.00 ;      4.78 ;           ;           ;           ;           ;     25.53 ;     -      ;      51.00 ;  L  ;      0.00 ;           ;
  2 ; LEVE   ;  7 ; M. DE MORAES ; S1 ;   3 ;    4  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1328.00 ;      4.78 ;           ;           ;           ;           ;      0.00 ;     -      ;      51.00 ;  L  ;      0.00 ;           ;
