***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  MODELO DESSEM     - VERSAO 19.0.14.1.3 - Marco de 2021 (CPLEX) (ACADEMICA)        *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA CEMEAI                                                                                                                                                


____________________________________________________________________

  te  caso exemplo - sistema reduzido                                            - Data do Caso: 06/01/2017                                                       
____________________________________________________________________


 DESVIOS DO MODELO DA FUNCAO DE PRODUCAO PARA S > 0
 ---------------------------------------------

                GH(FPEA) - GH(FPE)
      DESVIO =  ------------------
                     GH(FPE)

 ---------------------------------------------

USINA: ; 006 ; FURNAS       ;

-----;--------------;--------;---------;----------------------------------------------------------------------------------------------------
     ;              ; VARM   ; QTUR    ; VERT 1  ; VERT 2  ; VERT 3  ; VERT 4  ; VERT 5  ; VERT 6  ; VERT 7  ; VERT 8  ; VERT 9  ; VERT10  ;
-----;--------------;--------;---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;
USIH ;    USINA     ;  (%)   ;  (m3/s) ;     0.0 ;   706.9 ;  1413.7 ;  2120.6 ;  2827.4 ;  5654.8 ; 11309.7 ; 22619.4 ; 45238.7 ; 90477.4 ;
-----;--------------;--------;---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;
  14 ; CACONDE      ;   25.0 ;    36.7 ;    -6.2 ;    -5.4 ;    -5.2 ;    -5.6 ;    -6.5 ;   -11.1 ;   136.2 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    37.6 ;    -5.9 ;    -5.2 ;    -5.0 ;    -5.4 ;    -6.2 ;   -10.7 ;   143.1 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    38.5 ;    -5.7 ;    -4.9 ;    -4.7 ;    -5.1 ;    -5.9 ;   -10.2 ;   150.3 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    39.4 ;    -5.5 ;    -4.7 ;    -4.5 ;    -4.8 ;    -5.6 ;    -9.8 ;   157.7 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    40.3 ;    -5.3 ;    -4.5 ;    -4.3 ;    -4.6 ;    -5.4 ;    -9.4 ;   165.4 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    41.2 ;    -5.1 ;    -4.3 ;    -4.0 ;    -4.3 ;    -5.1 ;    -9.0 ;   173.3 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    42.1 ;    -4.9 ;    -4.1 ;    -3.8 ;    -4.1 ;    -4.9 ;    -8.6 ;   181.6 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    43.0 ;    -4.8 ;    -3.9 ;    -3.6 ;    -3.9 ;    -4.6 ;    -8.2 ;   190.2 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    43.9 ;    -4.6 ;    -3.7 ;    -3.4 ;    -3.7 ;    -4.4 ;    -7.9 ;   199.3 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    44.8 ;    -4.4 ;    -3.5 ;    -3.2 ;    -3.5 ;    -4.2 ;    -7.6 ;   208.7 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    45.7 ;    -4.2 ;    -3.3 ;    -3.0 ;    -3.3 ;    -4.0 ;    -7.2 ;   218.6 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    46.6 ;    -4.1 ;    -3.2 ;    -2.9 ;    -3.1 ;    -3.8 ;    -6.9 ;   229.0 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    47.4 ;    -3.9 ;    -3.0 ;    -2.7 ;    -2.9 ;    -3.6 ;    -6.6 ;   240.0 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    48.3 ;    -3.7 ;    -2.8 ;    -2.5 ;    -2.8 ;    -3.4 ;    -6.3 ;   251.6 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    49.2 ;    -3.6 ;    -2.7 ;    -2.4 ;    -2.6 ;    -3.2 ;    -6.0 ;   263.8 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    50.1 ;    -3.4 ;    -2.5 ;    -2.2 ;    -2.4 ;    -3.1 ;    -5.7 ;   276.9 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    51.0 ;    -3.3 ;    -2.4 ;    -2.1 ;    -2.3 ;    -2.9 ;    -5.4 ;   290.8 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    51.9 ;    -3.2 ;    -2.2 ;    -1.9 ;    -2.1 ;    -2.7 ;    -5.2 ;   305.7 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    52.8 ;    -3.0 ;    -2.1 ;    -1.8 ;    -2.0 ;    -2.6 ;    -4.9 ;   321.6 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    53.7 ;    -2.9 ;    -2.0 ;    -1.6 ;    -1.8 ;    -2.4 ;    -4.7 ;   338.7 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    54.6 ;    -2.7 ;    -1.8 ;    -1.5 ;    -1.7 ;    -2.3 ;    -4.4 ;   357.1 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    55.5 ;    -2.6 ;    -1.7 ;    -1.4 ;    -1.5 ;    -2.1 ;    -4.2 ;   377.1 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    56.4 ;    -2.5 ;    -1.6 ;    -1.2 ;    -1.4 ;    -2.0 ;    -3.9 ;   398.8 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    57.3 ;    -2.4 ;    -1.4 ;    -1.1 ;    -1.3 ;    -1.9 ;    -3.7 ;   422.5 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    58.2 ;    -2.2 ;    -1.3 ;    -1.0 ;    -1.2 ;    -1.7 ;    -3.5 ;   448.4 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    59.1 ;    -2.1 ;    -1.2 ;    -0.9 ;    -1.0 ;    -1.6 ;    -3.2 ;   477.0 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    60.0 ;    -2.0 ;    -1.1 ;    -0.7 ;    -0.9 ;    -1.5 ;    -3.0 ;   508.6 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    60.9 ;    -1.9 ;    -1.0 ;    -0.6 ;    -0.8 ;    -1.4 ;    -2.8 ;   543.8 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    61.8 ;    -1.8 ;    -0.8 ;    -0.5 ;    -0.7 ;    -1.3 ;    -2.6 ;   583.3 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    62.7 ;    -1.6 ;    -0.7 ;    -0.4 ;    -0.6 ;    -1.1 ;    -2.4 ;   627.8 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    63.6 ;    -1.5 ;    -0.6 ;    -0.3 ;    -0.5 ;    -1.0 ;    -2.2 ;   678.6 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    64.5 ;    -1.4 ;    -0.5 ;    -0.2 ;    -0.4 ;    -0.9 ;    -2.0 ;   736.9 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    65.4 ;    -1.3 ;    -0.4 ;    -0.1 ;    -0.3 ;    -0.8 ;    -1.8 ;   804.6 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    66.2 ;    -1.2 ;    -0.3 ;    -0.0 ;    -0.2 ;    -0.7 ;    -1.6 ;   884.3 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    67.1 ;    -1.1 ;    -0.2 ;     0.1 ;    -0.1 ;    -0.6 ;    -1.4 ;   979.4 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    68.0 ;    -1.0 ;    -0.1 ;     0.2 ;    -0.0 ;    -0.5 ;    -1.2 ;  1094.8 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    68.9 ;    -0.9 ;    -0.0 ;     0.3 ;     0.1 ;    -0.4 ;    -1.0 ;  1238.1 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    69.8 ;    -0.8 ;     0.1 ;     0.3 ;     0.2 ;    -0.4 ;    -0.8 ;  1420.6 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    70.7 ;    -0.7 ;     0.2 ;     0.4 ;     0.2 ;    -0.3 ;    -0.6 ;  1661.0 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    71.6 ;    -0.6 ;     0.2 ;     0.5 ;     0.3 ;    -0.2 ;    -0.5 ;  1992.4 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    72.5 ;    -0.5 ;     0.3 ;     0.6 ;     0.4 ;    -0.1 ;    -0.3 ;  2478.2 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    73.4 ;    -0.4 ;     0.4 ;     0.7 ;     0.5 ;    -0.0 ;    -0.1 ;  3259.5 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    74.3 ;    -0.3 ;     0.5 ;     0.8 ;     0.6 ;     0.1 ;     0.1 ;  4724.5 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    75.2 ;    -0.2 ;     0.6 ;     0.8 ;     0.6 ;     0.1 ;     0.3 ;  8468.3 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    76.1 ;    -0.1 ;     0.7 ;     0.9 ;     0.7 ;     0.2 ;     0.4 ; 38447.5 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    77.0 ;    -0.0 ;     0.7 ;     1.0 ;     0.8 ;     0.3 ;     0.6 ; 38447.5 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    77.9 ;     0.0 ;     0.8 ;     1.1 ;     0.8 ;     0.4 ;     0.8 ; 38447.5 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    78.8 ;     0.1 ;     0.9 ;     1.1 ;     0.9 ;     0.4 ;     1.0 ; 38447.5 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    79.7 ;     0.2 ;     1.0 ;     1.2 ;     1.0 ;     0.5 ;     1.1 ; 38447.5 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    80.6 ;     0.3 ;     1.1 ;     1.3 ;     1.0 ;     0.6 ;     1.3 ; 38447.5 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    81.5 ;     0.4 ;     1.1 ;     1.3 ;     1.1 ;     0.6 ;     1.5 ; 38447.5 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    82.4 ;     0.5 ;     1.2 ;     1.4 ;     1.2 ;     0.7 ;     1.6 ; 38447.5 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    83.3 ;     0.5 ;     1.3 ;     1.5 ;     1.2 ;     0.8 ;     1.8 ; 38447.5 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    84.2 ;     0.6 ;     1.3 ;     1.5 ;     1.3 ;     0.8 ;     2.0 ; 38447.5 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    85.0 ;     0.7 ;     1.4 ;     1.6 ;     1.3 ;     0.9 ;     2.1 ; 38447.5 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    85.9 ;     0.8 ;     1.5 ;     1.6 ;     1.4 ;     1.0 ;     2.3 ; 38447.5 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    86.8 ;     0.8 ;     1.5 ;     1.7 ;     1.5 ;     1.0 ;     2.5 ; 38447.5 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    87.7 ;     0.9 ;     1.6 ;     1.7 ;     1.5 ;     1.1 ;     2.6 ; 38447.5 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    88.6 ;     1.0 ;     1.7 ;     1.8 ;     1.6 ;     1.1 ;     2.8 ; 38447.5 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    89.5 ;     1.1 ;     1.7 ;     1.9 ;     1.6 ;     1.2 ;     3.0 ; 38447.5 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    90.4 ;     1.1 ;     1.8 ;     1.9 ;     1.7 ;     1.2 ;     3.1 ; 38447.5 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    91.3 ;     1.2 ;     1.8 ;     2.0 ;     1.7 ;     1.3 ;     3.3 ; 38447.5 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    92.2 ;     1.3 ;     1.9 ;     2.0 ;     1.8 ;     1.3 ;     3.5 ; 38447.5 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    93.1 ;     1.3 ;     2.0 ;     2.1 ;     1.8 ;     1.4 ;     3.6 ; 38447.5 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   25.0 ;    94.0 ;     1.4 ;     2.0 ;     2.1 ;     1.9 ;     1.4 ;     3.8 ; 38447.5 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;     0.0 ;   100.0 ;   100.0 ;   100.0 ;   100.0 ;   100.0 ;   100.0 ;   100.0 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;     0.9 ;  -111.8 ;  -167.3 ;  -225.3 ;  -284.9 ;  -345.2 ;  -584.2 ; -1825.9 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;     1.8 ;   -58.5 ;   -84.8 ;  -112.7 ;  -141.6 ;  -171.1 ;  -289.9 ;  -875.2 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;     2.7 ;   -40.6 ;   -57.3 ;   -75.1 ;   -93.8 ;  -113.1 ;  -191.8 ;  -557.4 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;     3.6 ;   -31.7 ;   -43.5 ;   -56.3 ;   -69.9 ;   -84.1 ;  -142.8 ;  -397.7 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;     4.5 ;   -26.3 ;   -35.2 ;   -45.0 ;   -55.5 ;   -66.7 ;  -113.4 ;  -301.2 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;     5.4 ;   -22.6 ;   -29.6 ;   -37.4 ;   -45.9 ;   -55.0 ;   -93.7 ;  -236.4 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;     6.3 ;   -20.0 ;   -25.6 ;   -32.0 ;   -39.1 ;   -46.7 ;   -79.7 ;  -189.6 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;     7.2 ;   -18.0 ;   -22.6 ;   -27.9 ;   -33.9 ;   -40.5 ;   -69.2 ;  -154.0 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;     8.1 ;   -16.4 ;   -20.2 ;   -24.7 ;   -29.9 ;   -35.6 ;   -61.0 ;  -126.0 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;     9.0 ;   -15.2 ;   -18.3 ;   -22.2 ;   -26.7 ;   -31.7 ;   -54.4 ;  -103.1 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;     9.8 ;   -14.1 ;   -16.7 ;   -20.1 ;   -24.0 ;   -28.5 ;   -49.1 ;   -84.1 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    10.7 ;   -13.2 ;   -15.4 ;   -18.3 ;   -21.8 ;   -25.9 ;   -44.6 ;   -67.9 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    11.6 ;   -12.4 ;   -14.3 ;   -16.8 ;   -19.9 ;   -23.6 ;   -40.8 ;   -53.9 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    12.5 ;   -11.8 ;   -13.3 ;   -15.5 ;   -18.3 ;   -21.7 ;   -37.6 ;   -41.5 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    13.4 ;   -11.2 ;   -12.4 ;   -14.4 ;   -16.9 ;   -20.0 ;   -34.8 ;   -30.5 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    14.3 ;   -10.7 ;   -11.7 ;   -13.4 ;   -15.7 ;   -18.5 ;   -32.3 ;   -20.5 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    15.2 ;   -10.2 ;   -11.0 ;   -12.5 ;   -14.6 ;   -17.2 ;   -30.1 ;   -11.4 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    16.1 ;    -9.7 ;   -10.4 ;   -11.7 ;   -13.6 ;   -16.1 ;   -28.2 ;    -3.0 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    17.0 ;    -9.3 ;    -9.9 ;   -11.0 ;   -12.8 ;   -15.0 ;   -26.4 ;     4.7 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    17.9 ;    -9.0 ;    -9.4 ;   -10.4 ;   -12.0 ;   -14.1 ;   -24.9 ;    12.0 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    18.8 ;    -8.6 ;    -8.9 ;    -9.8 ;   -11.3 ;   -13.3 ;   -23.5 ;    18.9 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    19.7 ;    -8.3 ;    -8.5 ;    -9.2 ;   -10.6 ;   -12.5 ;   -22.2 ;    25.5 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    20.6 ;    -8.0 ;    -8.1 ;    -8.7 ;   -10.0 ;   -11.8 ;   -21.0 ;    31.8 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    21.5 ;    -7.8 ;    -7.7 ;    -8.3 ;    -9.4 ;   -11.1 ;   -19.9 ;    37.8 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    22.4 ;    -7.5 ;    -7.4 ;    -7.9 ;    -8.9 ;   -10.5 ;   -18.9 ;    43.7 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    23.3 ;    -7.3 ;    -7.0 ;    -7.5 ;    -8.5 ;   -10.0 ;   -18.0 ;    49.4 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    24.2 ;    -7.0 ;    -6.7 ;    -7.1 ;    -8.0 ;    -9.5 ;   -17.1 ;    55.0 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    25.1 ;    -6.8 ;    -6.5 ;    -6.7 ;    -7.6 ;    -9.0 ;   -16.3 ;    60.5 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    26.0 ;    -6.6 ;    -6.2 ;    -6.4 ;    -7.2 ;    -8.5 ;   -15.6 ;    65.9 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    26.9 ;    -6.4 ;    -5.9 ;    -6.1 ;    -6.9 ;    -8.1 ;   -14.9 ;    71.3 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    27.8 ;    -6.2 ;    -5.7 ;    -5.8 ;    -6.5 ;    -7.7 ;   -14.2 ;    76.6 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    28.6 ;    -6.0 ;    -5.5 ;    -5.5 ;    -6.2 ;    -7.4 ;   -13.6 ;    82.0 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    29.5 ;    -5.8 ;    -5.3 ;    -5.3 ;    -5.9 ;    -7.0 ;   -13.0 ;    87.3 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    30.4 ;    -5.7 ;    -5.0 ;    -5.0 ;    -5.6 ;    -6.7 ;   -12.5 ;    92.7 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    31.3 ;    -5.5 ;    -4.8 ;    -4.8 ;    -5.4 ;    -6.4 ;   -12.0 ;    98.1 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    32.2 ;    -5.3 ;    -4.7 ;    -4.6 ;    -5.1 ;    -6.1 ;   -11.5 ;   103.6 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    33.1 ;    -5.2 ;    -4.5 ;    -4.4 ;    -4.9 ;    -5.8 ;   -11.0 ;   109.2 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    34.0 ;    -5.0 ;    -4.3 ;    -4.2 ;    -4.6 ;    -5.6 ;   -10.6 ;   114.9 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    34.9 ;    -4.9 ;    -4.1 ;    -4.0 ;    -4.4 ;    -5.3 ;   -10.1 ;   120.6 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    35.8 ;    -4.7 ;    -4.0 ;    -3.8 ;    -4.2 ;    -5.1 ;    -9.7 ;   126.5 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    36.7 ;    -4.6 ;    -3.8 ;    -3.6 ;    -4.0 ;    -4.8 ;    -9.3 ;   132.6 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    37.6 ;    -4.4 ;    -3.6 ;    -3.4 ;    -3.8 ;    -4.6 ;    -9.0 ;   138.8 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    38.5 ;    -4.3 ;    -3.5 ;    -3.3 ;    -3.6 ;    -4.4 ;    -8.6 ;   145.2 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    39.4 ;    -4.2 ;    -3.3 ;    -3.1 ;    -3.4 ;    -4.2 ;    -8.3 ;   151.8 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    40.3 ;    -4.1 ;    -3.2 ;    -3.0 ;    -3.3 ;    -4.0 ;    -8.0 ;   158.6 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    41.2 ;    -3.9 ;    -3.1 ;    -2.8 ;    -3.1 ;    -3.9 ;    -7.6 ;   165.7 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    42.1 ;    -3.8 ;    -2.9 ;    -2.7 ;    -3.0 ;    -3.7 ;    -7.3 ;   173.0 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    43.0 ;    -3.7 ;    -2.8 ;    -2.5 ;    -2.8 ;    -3.5 ;    -7.0 ;   180.6 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    43.9 ;    -3.6 ;    -2.7 ;    -2.4 ;    -2.7 ;    -3.4 ;    -6.8 ;   188.6 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    44.8 ;    -3.5 ;    -2.6 ;    -2.3 ;    -2.5 ;    -3.2 ;    -6.5 ;   196.8 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    45.7 ;    -3.3 ;    -2.4 ;    -2.1 ;    -2.4 ;    -3.1 ;    -6.2 ;   205.5 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    46.6 ;    -3.2 ;    -2.3 ;    -2.0 ;    -2.3 ;    -2.9 ;    -6.0 ;   214.6 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    47.4 ;    -3.1 ;    -2.2 ;    -1.9 ;    -2.1 ;    -2.8 ;    -5.7 ;   224.1 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    48.3 ;    -3.0 ;    -2.1 ;    -1.8 ;    -2.0 ;    -2.6 ;    -5.5 ;   234.2 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    49.2 ;    -2.9 ;    -2.0 ;    -1.7 ;    -1.9 ;    -2.5 ;    -5.2 ;   244.8 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    50.1 ;    -2.8 ;    -1.9 ;    -1.6 ;    -1.8 ;    -2.4 ;    -5.0 ;   256.0 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    51.0 ;    -2.7 ;    -1.8 ;    -1.5 ;    -1.7 ;    -2.3 ;    -4.8 ;   267.9 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    51.9 ;    -2.6 ;    -1.7 ;    -1.4 ;    -1.6 ;    -2.2 ;    -4.6 ;   280.5 ;   -47.1 ;   -99.8 ;  -194.2 ;
  14 ; CACONDE      ;   30.0 ;    52.8 ;    -2.5 ;    -1.6 ;    -1.3 ;    -1.5 ;    -2.1 ;    -4.3 ;   294.0 ;   -47.1 ;   -99.8 ;  -194.2 ;
